AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,Rhode Island,All,2016-17,42,6.3,6.3,0,11,0,11,174,91%
State,Rhode Island,All,2016-17,43,10.9,10.9,1,20,0,21,192,> 100%
State,Rhode Island,All,2016-17,44,4.6,4.6,0,8,0,8,174,91%
State,Rhode Island,All,2016-17,45,6.3,6.3,0,12,0,12,190,99.4%
State,Rhode Island,All,2016-17,46,6.4,6.4,0,13,0,13,204,> 100%
State,Rhode Island,All,2016-17,47,4,4,0,7,0,7,174,91%
State,Rhode Island,All,2016-17,48,5.5,5.5,0,10,0,10,183,95.7%
State,Rhode Island,All,2016-17,49,6.6,6.6,1,12,0,13,198,> 100%
State,Rhode Island,All,2016-17,50,9.1,9.1,0,18,0,18,198,> 100%
State,Rhode Island,All,2016-17,51,4.1,4.1,0,9,0,9,219,> 100%
State,Rhode Island,All,2016-17,52,8.6,8.6,1,16,0,17,197,> 100%
State,Rhode Island,All,2016-17,1,4.6,4.6,0,10,0,10,217,> 100%
State,Rhode Island,All,2016-17,2,7.8,7.8,1,15,0,16,206,> 100%
State,Rhode Island,All,2016-17,3,7.1,7.1,1,12,0,13,184,96.3%
State,Rhode Island,All,2016-17,4,8.2,8.2,1,17,0,18,220,> 100%
State,Rhode Island,All,2016-17,5,12.3,12.3,1,25,0,26,212,> 100%
State,Rhode Island,All,2016-17,6,10.9,10.9,2,25,0,27,248,> 100%
State,Rhode Island,All,2016-17,7,10.2,10.2,5,20,0,25,246,> 100%
State,Rhode Island,All,2016-17,8,11.4,11.4,5,19,0,24,210,> 100%
State,Rhode Island,All,2016-17,9,14.8,14.8,10,24,0,34,229,> 100%
State,Rhode Island,All,2016-17,10,11.3,11.3,5,17,0,22,194,> 100%
State,Rhode Island,All,2016-17,11,11.9,11.9,3,20,0,23,194,> 100%
State,Rhode Island,All,2016-17,12,6.4,6.4,1,13,0,14,219,> 100%
State,Rhode Island,All,2016-17,13,8.8,8.8,4,14,0,18,205,> 100%
State,Rhode Island,All,2016-17,14,11.3,11.3,3,20,0,23,203,> 100%
State,Rhode Island,All,2016-17,15,10.1,10.1,1,18,0,19,188,98.4%
State,Rhode Island,All,2016-17,16,9.7,9.7,2,18,0,20,206,> 100%
State,Rhode Island,All,2016-17,17,8.5,8.5,0,17,0,17,200,> 100%
State,Rhode Island,All,2016-17,18,8.4,8.4,1,18,0,19,225,> 100%
State,Rhode Island,All,2016-17,19,4.7,4.7,0,9,0,9,191,99.9%
State,Rhode Island,All,2016-17,20,6.7,6.7,0,13,0,13,195,> 100%
State,Rhode Island,All,2016-17,21,5.6,5.6,0,10,0,10,179,93.6%
State,Rhode Island,All,2016-17,22,5.8,5.8,0,8,0,8,137,71.7%
State,Rhode Island,All,2016-17,23,6.3,6.3,0,12,0,12,189,98.9%
State,Rhode Island,All,2016-17,24,7.6,7.6,0,15,0,15,198,> 100%
State,Rhode Island,All,2016-17,25,5.1,5.1,0,10,0,10,198,> 100%
State,Rhode Island,All,2016-17,26,8.2,8.2,0,16,0,16,194,> 100%
State,Rhode Island,All,2016-17,27,7.9,7.9,0,12,0,12,152,79.5%
State,Rhode Island,All,2016-17,28,4.7,4.7,0,8,0,8,172,90%
State,Rhode Island,All,2016-17,29,6.3,6.3,0,12,0,12,189,98.9%
State,Rhode Island,All,2016-17,30,5.4,5.4,0,9,0,9,168,87.9%
State,Rhode Island,All,2016-17,31,6,6,0,11,0,11,182,95.2%
State,Rhode Island,All,2016-17,32,5.4,5.4,0,8,0,8,147,76.9%
State,Rhode Island,All,2016-17,33,7.4,7.4,0,12,0,12,163,85.3%
State,Rhode Island,All,2016-17,34,6.6,6.6,0,12,0,12,181,94.7%
State,Rhode Island,All,2016-17,35,8.9,8.9,0,17,0,17,190,99.4%
State,Rhode Island,All,2016-17,36,6.5,6.5,0,13,0,13,199,> 100%
State,Rhode Island,All,2016-17,37,6.7,6.7,0,11,0,11,163,85.3%
State,Rhode Island,All,2016-17,38,7.7,7.7,0,15,0,15,195,> 100%
State,Rhode Island,All,2016-17,39,4,4,0,7,0,7,175,91.5%
State,South Carolina,All,2016-17,40,5.7,5.7,1,49,0,50,881,95.7%
State,South Carolina,All,2016-17,41,6.7,6.7,0,66,0,66,986,> 100%
State,South Carolina,All,2016-17,42,5.4,5.4,0,46,0,46,849,92.2%
State,South Carolina,All,2016-17,43,6.2,6.2,0,54,0,54,865,93.9%
State,South Carolina,All,2016-17,44,6.2,6.2,0,54,0,54,865,93.9%
State,South Carolina,All,2016-17,45,5.9,5.9,1,55,0,56,947,> 100%
State,South Carolina,All,2016-17,46,7.3,7.3,0,69,0,69,944,> 100%
State,South Carolina,All,2016-17,47,6.8,6.8,0,65,0,65,958,> 100%
State,South Carolina,All,2016-17,48,8,8,1,79,0,80,"1,005",> 100%
State,South Carolina,All,2016-17,49,8,8,0,74,0,74,930,> 100%
State,South Carolina,All,2016-17,50,7.6,7.6,0,70,0,70,926,> 100%
State,South Carolina,All,2016-17,51,5.9,5.9,0,61,0,61,"1,037",> 100%
State,South Carolina,All,2016-17,52,6.2,6.2,2,62,0,64,"1,039",> 100%
State,South Carolina,All,2016-17,1,7.7,7.7,4,73,0,77,"1,002",> 100%
State,South Carolina,All,2016-17,2,6.7,6.7,1,67,0,68,"1,011",> 100%
State,South Carolina,All,2016-17,3,7.2,7.2,4,68,0,72,996,> 100%
State,South Carolina,All,2016-17,4,7.6,7.6,4,70,0,74,978,> 100%
State,South Carolina,All,2016-17,5,8.8,8.8,3,84,0,87,991,> 100%
State,South Carolina,All,2016-17,6,7,7,2,68,0,70,"1,003",> 100%
State,South Carolina,All,2016-17,7,7.4,7.4,6,69,0,75,"1,015",> 100%
State,South Carolina,All,2016-17,8,9.5,9.5,14,79,0,93,982,> 100%
State,South Carolina,All,2016-17,9,6.7,6.7,4,61,0,65,971,> 100%
State,South Carolina,All,2016-17,10,6.4,6.4,10,53,0,63,991,> 100%
State,South Carolina,All,2016-17,11,7.7,7.7,10,64,0,74,955,> 100%
State,South Carolina,All,2016-17,12,8.8,8.8,4,85,0,89,"1,006",> 100%
State,South Carolina,All,2016-17,13,8.1,8.1,7,72,0,79,978,> 100%
State,South Carolina,All,2016-17,14,8.6,8.6,14,73,0,87,"1,009",> 100%
State,South Carolina,All,2016-17,15,7.6,7.6,7,64,0,71,933,> 100%
State,South Carolina,All,2016-17,16,6.6,6.6,8,54,0,62,934,> 100%
State,South Carolina,All,2016-17,17,5.2,5.2,3,45,0,48,923,> 100%
State,South Carolina,All,2016-17,18,5.1,5.1,0,45,0,45,876,95.1%
State,South Carolina,All,2016-17,19,7,7,1,63,0,64,909,98.7%
State,South Carolina,All,2016-17,20,7.3,7.3,1,68,0,69,949,> 100%
State,South Carolina,All,2016-17,21,7.1,7.1,2,62,0,64,900,97.7%
State,South Carolina,All,2016-17,22,6.1,6.1,2,54,0,56,918,99.7%
State,South Carolina,All,2016-17,23,5.3,5.3,0,50,0,50,944,> 100%
State,South Carolina,All,2016-17,24,7.3,7.3,0,65,0,65,896,97.3%
State,South Carolina,All,2016-17,25,6.2,6.2,0,58,0,58,930,> 100%
State,South Carolina,All,2016-17,26,5.6,5.6,0,53,0,53,946,> 100%
State,South Carolina,All,2016-17,27,4.8,4.8,0,42,0,42,884,96%
State,South Carolina,All,2016-17,28,6.3,6.3,0,56,0,56,884,96%
State,South Carolina,All,2016-17,29,5.4,5.4,1,48,0,49,911,98.9%
State,South Carolina,All,2016-17,30,4.9,4.9,0,45,0,45,914,99.2%
State,South Carolina,All,2016-17,31,5.4,5.4,0,50,0,50,927,> 100%
State,South Carolina,All,2016-17,32,5.5,5.5,0,49,0,49,894,97.1%
State,South Carolina,All,2016-17,33,6,6,0,53,0,53,886,96.2%
State,South Carolina,All,2016-17,34,4.5,4.5,0,38,0,38,853,92.6%
State,South Carolina,All,2016-17,35,5.1,5.1,0,47,0,47,922,> 100%
State,South Carolina,All,2016-17,36,6.3,6.3,1,57,0,58,921,100%
State,South Carolina,All,2016-17,37,6.2,6.2,0,55,0,55,886,96.2%
State,South Carolina,All,2016-17,38,6.4,6.4,0,58,0,58,910,98.8%
State,South Carolina,All,2016-17,39,6,6,1,55,0,56,934,> 100%
State,South Dakota,All,2016-17,40,3.7,3.7,0,6,0,6,163,> 100%
State,South Dakota,All,2016-17,41,4.7,4.7,0,7,0,7,150,> 100%
State,South Dakota,All,2016-17,42,9.5,9.5,0,14,0,14,147,98%
State,South Dakota,All,2016-17,43,9.9,9.9,0,17,0,17,171,> 100%
State,South Dakota,All,2016-17,44,7.1,7.1,0,10,0,10,140,93.4%
State,South Dakota,All,2016-17,45,7.5,7.5,0,14,0,14,186,> 100%
State,South Dakota,All,2016-17,46,8.5,8.5,0,13,0,13,153,> 100%
State,South Dakota,All,2016-17,47,5,5,0,7,0,7,141,94%
State,South Dakota,All,2016-17,48,8.1,8.1,0,13,0,13,160,> 100%
State,South Dakota,All,2016-17,49,8,8,0,13,0,13,162,> 100%
State,South Dakota,All,2016-17,50,9.8,9.8,0,17,0,17,174,> 100%
State,South Dakota,All,2016-17,51,13,13,1,20,0,21,161,> 100%
State,South Dakota,All,2016-17,52,9.8,9.8,1,15,0,16,164,> 100%
State,South Dakota,All,2016-17,1,12.7,12.7,0,21,0,21,165,> 100%
State,South Dakota,All,2016-17,2,6.6,6.6,3,9,0,12,183,> 100%
State,South Dakota,All,2016-17,3,8.2,8.2,0,13,0,13,159,> 100%
State,South Dakota,All,2016-17,4,8.3,8.3,0,15,0,15,181,> 100%
State,South Dakota,All,2016-17,5,9.9,9.9,4,13,0,17,171,> 100%
State,South Dakota,All,2016-17,6,12.6,12.6,2,22,0,24,191,> 100%
State,South Dakota,All,2016-17,7,13.3,13.3,6,15,0,21,158,> 100%
State,South Dakota,All,2016-17,8,14.9,14.9,9,17,0,26,175,> 100%
State,South Dakota,All,2016-17,9,11,11,4,14,0,18,163,> 100%
State,South Dakota,All,2016-17,10,10.2,10.2,3,13,0,16,157,> 100%
State,South Dakota,All,2016-17,11,13.5,13.5,5,18,0,23,171,> 100%
State,South Dakota,All,2016-17,12,7.3,7.3,0,12,0,12,165,> 100%
State,South Dakota,All,2016-17,13,6.8,6.8,2,10,0,12,177,> 100%
State,South Dakota,All,2016-17,14,10.1,10.1,3,13,0,16,159,> 100%
State,South Dakota,All,2016-17,15,8.6,8.6,0,14,0,14,163,> 100%
State,South Dakota,All,2016-17,16,9.2,9.2,0,13,0,13,142,94.7%
State,South Dakota,All,2016-17,17,8.8,8.8,0,12,0,12,136,90.7%
State,South Dakota,All,2016-17,18,13.4,13.4,0,20,0,20,149,99.4%
State,South Dakota,All,2016-17,19,11.4,11.4,0,19,0,19,167,> 100%
State,South Dakota,All,2016-17,20,7.8,7.8,0,10,0,10,129,86%
State,South Dakota,All,2016-17,21,10.1,10.1,0,14,0,14,139,92.7%
State,South Dakota,All,2016-17,22,2,2,0,3,0,3,151,> 100%
State,South Dakota,All,2016-17,23,8.3,8.3,0,13,0,13,156,> 100%
State,South Dakota,All,2016-17,24,5.1,5.1,0,7,0,7,136,90.7%
State,South Dakota,All,2016-17,25,8.8,8.8,0,12,0,12,137,91.4%
State,South Dakota,All,2016-17,26,9.7,9.7,0,14,0,14,144,96%
State,South Dakota,All,2016-17,27,8.3,8.3,0,13,0,13,156,> 100%
State,South Dakota,All,2016-17,28,3,3,0,4,0,4,133,88.7%
State,South Dakota,All,2016-17,29,3.9,3.9,0,5,0,5,128,85.4%
State,South Dakota,All,2016-17,30,6.2,6.2,0,9,0,9,146,97.4%
State,South Dakota,All,2016-17,31,6.3,6.3,0,8,0,8,128,85.4%
State,South Dakota,All,2016-17,32,6,6,0,9,0,9,150,> 100%
State,South Dakota,All,2016-17,33,6.1,6.1,0,8,0,8,131,87.4%
State,South Dakota,All,2016-17,34,4.4,4.4,0,6,0,6,137,91.4%
State,South Dakota,All,2016-17,35,7.5,7.5,0,11,0,11,146,97.4%
State,South Dakota,All,2016-17,36,6,6,0,7,0,7,116,77.4%
State,South Dakota,All,2016-17,37,11.5,11.5,1,14,0,15,131,87.4%
State,South Dakota,All,2016-17,38,4.6,4.6,0,7,0,7,151,> 100%
State,South Dakota,All,2016-17,39,7.5,7.5,0,11,0,11,146,97.4%
State,Tennessee,All,2016-17,40,6.1,6.1,0,81,0,81,"1,321",> 100%
State,Tennessee,All,2016-17,41,6.4,6.4,0,83,0,83,"1,301",100%
State,Tennessee,All,2016-17,42,7.1,7.1,0,90,0,90,"1,274",97.9%
State,Tennessee,All,2016-17,43,7.3,7.3,1,93,0,94,"1,279",98.3%
State,Tennessee,All,2016-17,44,6.8,6.8,1,84,0,85,"1,241",95.4%
State,Tennessee,All,2016-17,45,6,6,2,73,0,75,"1,258",96.7%
State,Tennessee,All,2016-17,46,6.4,6.4,1,83,0,84,"1,320",> 100%
State,Tennessee,All,2016-17,47,5.5,5.5,1,70,0,71,"1,300",99.9%
State,Tennessee,All,2016-17,48,6.9,6.9,2,92,0,94,"1,362",> 100%
State,Tennessee,All,2016-17,49,7.8,7.8,0,106,0,106,"1,366",> 100%
State,Tennessee,All,2016-17,50,7.8,7.8,1,112,0,113,"1,452",> 100%
State,Tennessee,All,2016-17,51,6.6,6.6,1,93,0,94,"1,427",> 100%
State,Tennessee,All,2016-17,52,8.2,8.2,3,111,0,114,"1,388",> 100%
State,Tennessee,All,2016-17,1,8.8,8.8,4,128,0,132,"1,506",> 100%
State,Tennessee,All,2016-17,2,8.3,8.3,6,119,0,125,"1,504",> 100%
State,Tennessee,All,2016-17,3,7.5,7.5,0,107,0,107,"1,430",> 100%
State,Tennessee,All,2016-17,4,8.9,8.9,3,116,0,119,"1,341",> 100%
State,Tennessee,All,2016-17,5,7.6,7.6,3,106,0,109,"1,434",> 100%
State,Tennessee,All,2016-17,6,7.5,7.5,4,105,0,109,"1,448",> 100%
State,Tennessee,All,2016-17,7,8.1,8.1,7,109,0,116,"1,424",> 100%
State,Tennessee,All,2016-17,8,9.4,9.4,16,117,0,133,"1,419",> 100%
State,Tennessee,All,2016-17,9,8.2,8.2,7,115,0,122,"1,496",> 100%
State,Tennessee,All,2016-17,10,9.1,9.1,14,115,0,129,"1,422",> 100%
State,Tennessee,All,2016-17,11,8.6,8.6,10,110,0,120,"1,400",> 100%
State,Tennessee,All,2016-17,12,8.3,8.3,13,106,0,119,"1,434",> 100%
State,Tennessee,All,2016-17,13,8.4,8.4,9,112,0,121,"1,438",> 100%
State,Tennessee,All,2016-17,14,8.4,8.4,9,106,0,115,"1,361",> 100%
State,Tennessee,All,2016-17,15,7.5,7.5,8,94,0,102,"1,364",> 100%
State,Tennessee,All,2016-17,16,6.7,6.7,2,90,0,92,"1,364",> 100%
State,Tennessee,All,2016-17,17,7.3,7.3,2,94,0,96,"1,323",> 100%
State,Tennessee,All,2016-17,18,7.2,7.2,2,91,0,93,"1,287",98.9%
State,Tennessee,All,2016-17,19,7.1,7.1,3,86,0,89,"1,250",96.1%
State,Tennessee,All,2016-17,20,7,7,1,89,0,90,"1,294",99.4%
State,Tennessee,All,2016-17,21,6.8,6.8,1,85,0,86,"1,260",96.8%
State,Tennessee,All,2016-17,22,6.4,6.4,0,81,0,81,"1,269",97.5%
State,Tennessee,All,2016-17,23,7,7,0,92,0,92,"1,317",> 100%
State,Tennessee,All,2016-17,24,7.5,7.5,0,92,0,92,"1,228",94.4%
State,Tennessee,All,2016-17,25,6.7,6.7,0,84,0,84,"1,256",96.5%
State,Tennessee,All,2016-17,26,7.5,7.5,1,91,0,92,"1,219",93.7%
State,Tennessee,All,2016-17,27,5.9,5.9,1,75,0,76,"1,278",98.2%
State,Tennessee,All,2016-17,28,7.4,7.4,0,94,0,94,"1,270",97.6%
State,Tennessee,All,2016-17,29,6,6,0,79,0,79,"1,313",> 100%
State,Tennessee,All,2016-17,30,6,6,0,80,0,80,"1,333",> 100%
State,Tennessee,All,2016-17,31,6.3,6.3,0,81,0,81,"1,288",99%
State,Tennessee,All,2016-17,32,6.7,6.7,0,83,0,83,"1,245",95.7%
State,Tennessee,All,2016-17,33,5.8,5.8,0,72,0,72,"1,243",95.5%
State,Tennessee,All,2016-17,34,5.9,5.9,0,72,0,72,"1,223",94%
State,Tennessee,All,2016-17,35,6.5,6.5,0,83,0,83,"1,269",97.5%
State,Tennessee,All,2016-17,36,6.8,6.8,0,90,0,90,"1,321",> 100%
State,Tennessee,All,2016-17,37,6,6,0,76,0,76,"1,262",97%
State,Tennessee,All,2016-17,38,5.2,5.2,2,64,0,66,"1,265",97.2%
State,Tennessee,All,2016-17,39,6.7,6.7,1,86,0,87,"1,295",99.5%
State,Texas,All,2016-17,40,6.2,6.2,2,219,0,221,"3,558",96.5%
State,Texas,All,2016-17,41,5.6,5.6,1,199,0,200,"3,587",97.2%
State,Texas,All,2016-17,42,6.5,6.5,0,229,0,229,"3,528",95.7%
State,Texas,All,2016-17,43,6,6,2,219,0,221,"3,665",99.4%
State,Texas,All,2016-17,44,6.3,6.3,1,227,0,228,"3,617",98.1%
State,Texas,All,2016-17,45,6.7,6.7,1,243,0,244,"3,656",99.1%
State,Texas,All,2016-17,46,5.6,5.6,1,206,0,207,"3,669",99.5%
State,Texas,All,2016-17,47,6.6,6.6,3,241,0,244,"3,681",99.8%
State,Texas,All,2016-17,48,6.4,6.4,4,239,0,243,"3,782",> 100%
State,Texas,All,2016-17,49,6.8,6.8,1,250,0,251,"3,683",99.9%
State,Texas,All,2016-17,50,7,7,4,267,0,271,"3,879",> 100%
State,Texas,All,2016-17,51,6.9,6.9,6,271,0,277,"4,019",> 100%
State,Texas,All,2016-17,52,7.4,7.4,3,291,0,294,"3,949",> 100%
State,Texas,All,2016-17,1,8.2,8.2,5,319,0,324,"3,974",> 100%
State,Texas,All,2016-17,2,8.1,8.1,16,327,0,343,"4,215",> 100%
State,Texas,All,2016-17,3,8.4,8.4,10,323,0,333,"3,988",> 100%
State,Texas,All,2016-17,4,8,8,18,300,0,318,"3,980",> 100%
State,Texas,All,2016-17,5,7.8,7.8,17,296,0,313,"4,031",> 100%
State,Texas,All,2016-17,6,8.6,8.6,22,330,0,352,"4,116",> 100%
State,Texas,All,2016-17,7,8.9,8.9,36,326,0,362,"4,072",> 100%
State,Texas,All,2016-17,8,9.3,9.3,38,341,0,379,"4,071",> 100%
State,Texas,All,2016-17,9,8.1,8.1,33,289,0,322,"3,994",> 100%
State,Texas,All,2016-17,10,8.4,8.4,23,322,0,345,"4,088",> 100%
State,Texas,All,2016-17,11,7.9,7.9,12,298,0,310,"3,920",> 100%
State,Texas,All,2016-17,12,7.7,7.7,18,282,0,300,"3,882",> 100%
State,Texas,All,2016-17,13,7.9,7.9,12,294,0,306,"3,887",> 100%
State,Texas,All,2016-17,14,7.5,7.5,11,268,0,279,"3,709",> 100%
State,Texas,All,2016-17,15,7.5,7.5,10,268,0,278,"3,715",> 100%
State,Texas,All,2016-17,16,6.5,6.5,8,226,0,234,"3,620",98.1%
State,Texas,All,2016-17,17,6.9,6.9,4,255,0,259,"3,760",> 100%
State,Texas,All,2016-17,18,7.3,7.3,3,266,0,269,"3,690",> 100%
State,Texas,All,2016-17,19,5.8,5.8,3,210,0,213,"3,670",99.5%
State,Texas,All,2016-17,20,6,6,1,221,0,222,"3,701",> 100%
State,Texas,All,2016-17,21,6.4,6.4,0,231,0,231,"3,602",97.7%
State,Texas,All,2016-17,22,6.5,6.5,3,231,0,234,"3,593",97.4%
State,Texas,All,2016-17,23,6.8,6.8,3,238,0,241,"3,550",96.2%
State,Texas,All,2016-17,24,6,6,3,215,0,218,"3,655",99.1%
State,Texas,All,2016-17,25,6.2,6.2,1,226,0,227,"3,686",99.9%
State,Texas,All,2016-17,26,6.4,6.4,2,226,0,228,"3,563",96.6%
State,Texas,All,2016-17,27,5.9,5.9,2,212,0,214,"3,657",99.1%
State,Texas,All,2016-17,28,6.3,6.3,0,213,0,213,"3,363",91.2%
State,Texas,All,2016-17,29,5.7,5.7,0,198,0,198,"3,460",93.8%
State,Texas,All,2016-17,30,6.4,6.4,0,230,0,230,"3,589",97.3%
State,Texas,All,2016-17,31,5.5,5.5,1,201,0,202,"3,646",98.8%
State,Texas,All,2016-17,32,5.9,5.9,2,206,0,208,"3,555",96.4%
State,Texas,All,2016-17,33,5.9,5.9,1,202,0,203,"3,469",94.1%
State,Texas,All,2016-17,34,5.8,5.8,0,211,0,211,"3,614",98%
State,Texas,All,2016-17,35,5.8,5.8,2,207,0,209,"3,584",97.2%
State,Texas,All,2016-17,36,5.7,5.7,2,205,0,207,"3,630",98.4%
State,Texas,All,2016-17,37,6.7,6.7,1,245,0,246,"3,658",99.2%
State,Texas,All,2016-17,38,6.7,6.7,4,237,0,241,"3,586",97.2%
State,Texas,All,2016-17,39,6,6,1,213,0,214,"3,587",97.2%
State,Utah,All,2016-17,40,5.4,5.4,0,17,0,17,317,93.5%
State,Utah,All,2016-17,41,7.9,7.9,0,25,0,25,315,92.9%
State,Utah,All,2016-17,42,3.6,3.6,0,12,0,12,332,98%
State,Utah,All,2016-17,43,6.6,6.6,0,21,0,21,320,94.4%
State,Utah,All,2016-17,44,6.7,6.7,0,19,0,19,283,83.5%
State,Utah,All,2016-17,45,6.6,6.6,1,21,0,22,331,97.7%
State,Utah,All,2016-17,46,6,6,0,19,0,19,316,93.2%
State,Utah,All,2016-17,47,6.3,6.3,0,21,0,21,336,99.1%
State,Utah,All,2016-17,48,8.5,8.5,0,29,0,29,343,> 100%
State,Utah,All,2016-17,49,6.1,6.1,0,23,0,23,378,> 100%
State,Utah,All,2016-17,50,7,7,3,23,0,26,370,> 100%
State,Utah,All,2016-17,51,6.7,6.7,4,20,0,24,360,> 100%
State,Utah,All,2016-17,52,6.7,6.7,2,23,0,25,374,> 100%
State,Utah,All,2016-17,1,8.2,8.2,4,30,0,34,415,> 100%
State,Utah,All,2016-17,2,10.2,10.2,8,30,0,38,372,> 100%
State,Utah,All,2016-17,3,6.4,6.4,3,19,0,22,345,> 100%
State,Utah,All,2016-17,4,9.4,9.4,3,32,0,35,373,> 100%
State,Utah,All,2016-17,5,5.6,5.6,5,14,0,19,342,> 100%
State,Utah,All,2016-17,6,7.9,7.9,1,28,0,29,365,> 100%
State,Utah,All,2016-17,7,8.7,8.7,3,28,0,31,356,> 100%
State,Utah,All,2016-17,8,7,7,1,25,0,26,373,> 100%
State,Utah,All,2016-17,9,10.2,10.2,1,34,0,35,343,> 100%
State,Utah,All,2016-17,10,7,7,0,26,0,26,371,> 100%
State,Utah,All,2016-17,11,7.3,7.3,0,25,0,25,341,> 100%
State,Utah,All,2016-17,12,4.6,4.6,0,18,0,18,389,> 100%
State,Utah,All,2016-17,13,4.8,4.8,1,16,0,17,355,> 100%
State,Utah,All,2016-17,14,8.1,8.1,1,27,0,28,346,> 100%
State,Utah,All,2016-17,15,5,5,2,16,0,18,358,> 100%
State,Utah,All,2016-17,16,6.5,6.5,2,21,0,23,354,> 100%
State,Utah,All,2016-17,17,4.8,4.8,0,16,0,16,332,98%
State,Utah,All,2016-17,18,3.2,3.2,2,9,0,11,344,> 100%
State,Utah,All,2016-17,19,6.6,6.6,0,22,0,22,335,98.8%
State,Utah,All,2016-17,20,7.9,7.9,0,26,0,26,330,97.4%
State,Utah,All,2016-17,21,5.7,5.7,2,17,0,19,334,98.5%
State,Utah,All,2016-17,22,7.4,7.4,0,24,0,24,326,96.2%
State,Utah,All,2016-17,23,5.9,5.9,0,20,0,20,337,99.4%
State,Utah,All,2016-17,24,6.2,6.2,0,22,0,22,353,> 100%
State,Utah,All,2016-17,25,4.6,4.6,0,15,0,15,324,95.6%
State,Utah,All,2016-17,26,5.3,5.3,0,18,0,18,341,> 100%
State,Utah,All,2016-17,27,4.3,4.3,1,13,0,14,322,95%
State,Utah,All,2016-17,28,2.4,2.4,0,8,0,8,327,96.5%
State,Utah,All,2016-17,29,4.7,4.7,0,16,0,16,338,99.7%
State,Utah,All,2016-17,30,5,5,0,16,0,16,319,94.1%
State,Utah,All,2016-17,31,4.2,4.2,0,13,0,13,310,91.5%
State,Utah,All,2016-17,32,3.5,3.5,0,12,0,12,343,> 100%
State,Utah,All,2016-17,33,2.4,2.4,0,8,0,8,327,96.5%
State,Utah,All,2016-17,34,5.6,5.6,0,19,0,19,341,> 100%
State,Utah,All,2016-17,35,7.2,7.2,0,22,0,22,306,90.3%
State,Utah,All,2016-17,36,3.8,3.8,0,13,0,13,341,> 100%
State,Utah,All,2016-17,37,5.6,5.6,0,20,0,20,356,> 100%
State,Utah,All,2016-17,38,3.9,3.9,1,13,0,14,355,> 100%
State,Utah,All,2016-17,39,4.1,4.1,0,14,0,14,345,> 100%
State,Vermont,All,2016-17,40,8,8,0,9,0,9,113,> 100%
State,Vermont,All,2016-17,41,7.1,7.1,0,8,0,8,112,> 100%
State,Vermont,All,2016-17,42,1,1,0,1,0,1,98,88.1%
State,Vermont,All,2016-17,43,4.6,4.6,0,5,0,5,109,98%
State,Vermont,All,2016-17,44,2.6,2.6,0,3,0,3,114,> 100%
State,Vermont,All,2016-17,45,5.2,5.2,0,6,0,6,116,> 100%
State,Vermont,All,2016-17,46,7.4,7.4,0,8,0,8,108,97.1%
State,Vermont,All,2016-17,47,2.7,2.7,0,3,0,3,111,99.8%
State,Vermont,All,2016-17,48,10.2,10.2,0,13,0,13,128,> 100%
State,Vermont,All,2016-17,49,6.6,6.6,0,8,0,8,122,> 100%
State,Vermont,All,2016-17,50,5.6,5.6,0,7,0,7,124,> 100%
State,Vermont,All,2016-17,51,10,10,0,12,0,12,120,> 100%
State,Vermont,All,2016-17,52,3.2,3.2,1,3,0,4,126,> 100%
State,Vermont,All,2016-17,1,13.5,13.5,2,17,0,19,141,> 100%
State,Vermont,All,2016-17,2,8.7,8.7,0,11,0,11,127,> 100%
State,Vermont,All,2016-17,3,6.7,6.7,1,6,0,7,105,94.4%
State,Vermont,All,2016-17,4,6.1,6.1,1,7,0,8,131,> 100%
State,Vermont,All,2016-17,5,8.9,8.9,1,10,0,11,123,> 100%
State,Vermont,All,2016-17,6,8.2,8.2,1,9,0,10,122,> 100%
State,Vermont,All,2016-17,7,8.3,8.3,0,9,0,9,109,98%
State,Vermont,All,2016-17,8,5,5,0,6,0,6,120,> 100%
State,Vermont,All,2016-17,9,11.5,11.5,2,9,0,11,96,86.3%
State,Vermont,All,2016-17,10,14.4,14.4,4,16,0,20,139,> 100%
State,Vermont,All,2016-17,11,7.8,7.8,4,5,0,9,116,> 100%
State,Vermont,All,2016-17,12,8.1,8.1,0,11,0,11,135,> 100%
State,Vermont,All,2016-17,13,10.1,10.1,1,13,0,14,138,> 100%
State,Vermont,All,2016-17,14,5.8,5.8,0,6,0,6,104,93.5%
State,Vermont,All,2016-17,15,5.7,5.7,2,5,0,7,122,> 100%
State,Vermont,All,2016-17,16,11.9,11.9,0,15,0,15,126,> 100%
State,Vermont,All,2016-17,17,3.3,3.3,0,4,0,4,120,> 100%
State,Vermont,All,2016-17,18,5.3,5.3,1,5,0,6,114,> 100%
State,Vermont,All,2016-17,19,9.4,9.4,0,10,0,10,106,95.3%
State,Vermont,All,2016-17,20,4.8,4.8,1,4,0,5,104,93.5%
State,Vermont,All,2016-17,21,9,9,0,10,0,10,111,99.8%
State,Vermont,All,2016-17,22,9,9,0,9,0,9,100,89.9%
State,Vermont,All,2016-17,23,6.7,6.7,0,8,0,8,120,> 100%
State,Vermont,All,2016-17,24,3.5,3.5,0,4,0,4,115,> 100%
State,Vermont,All,2016-17,25,6.6,6.6,0,7,0,7,106,95.3%
